Movie_ID,Title,Genre,Release_Year,Language,Country,Runtime_Min,Budget_Million,BoxOffice_Million,IMDb_Rating,Votes,Streaming_Platform,Director,Actor,RottenTomatoes_Score,Movie_Age,Profit_Million,Profit_Percentage,Success_Category
26745bc4-42ca-4079-8b15-9c3351b9dca2,3 Idiots,Sci-Fi,1983,Tamil,UK,180,120.69,1434.19,7.8,1641094,Amazon Prime,Anurag Kashyap,Tom Cruise,20,42,1313.5,1088.3254619272516,Average
9f50536d-30ea-4b7e-b19d-11ea80f53d96,Baahubali: The Beginning,Drama,1978,English,USA,185,162.92,1993.9,6.6,4303280,Netflix,Mani Ratnam,Leonardo DiCaprio,98,47,1830.98,1123.8521973974957,Average
2357c204-b344-4a99-a6c1-a7be43fadde5,RRR,Romance,2000,Hindi,Canada,148,17.65,1047.25,9.4,2890335,Disney+,Mani Ratnam,Rajinikanth,25,25,1029.6,5833.42776203966,Hit
4ecbe02f-084d-4958-b3ce-c7c99007974c,Oppenheimer,Action,2017,Telugu,USA,98,130.86,445.78,7.4,2569530,Amazon Prime,Mani Ratnam,Yash,51,8,314.91999999999996,240.6541341892098,Average
ebca2f5a-83b1-4046-8039-948bd707d1df,The Batman,Horror,2010,Hindi,USA,122,269.75,930.01,5.7,2223209,Amazon Prime,Anurag Kashyap,Robert Downey Jr.,90,15,660.26,244.7673772011121,Flop
e2b89063-9933-4131-979f-c38827a89142,Oppenheimer,Drama,1995,Telugu,India,129,263.92,1030.03,8.2,575788,Hulu,James Cameron,Shah Rukh Khan,33,30,766.1099999999999,290.28114580175804,Hit
d9f4a06d-96e1-4f2f-8578-467bcf442554,KGF Chapter 2,Adventure,1996,Telugu,UK,107,217.18,1546.45,7.6,1468878,Amazon Prime,Steven Spielberg,Yash,56,29,1329.27,612.059121466065,Average
3b012cb8-290a-467d-a940-9e7b7515678b,Avatar,Fantasy,1970,English,Canada,127,4.91,808.47,9.0,1243717,Hulu,Christopher Nolan,Prabhas,83,55,803.5600000000001,16365.784114052954,Hit
7da457f3-0af7-4794-87c4-a609aee2c6e9,The Lion King,Sci-Fi,2008,Hindi,USA,129,129.48,310.03,8.0,3423576,Hulu,Anurag Kashyap,Robert Downey Jr.,11,17,180.54999999999998,139.44238492431262,Hit
444e0990-c2cb-4223-a6b0-99452df3a133,Gladiator,Adventure,1984,Hindi,UK,133,48.16,1061.14,6.3,3320311,Disney+,Christopher Nolan,Rajinikanth,15,41,1012.9800000000001,2103.3637873754155,Average
c780ac14-d0bb-49b9-89e2-1619f5fcffe2,3 Idiots,Sci-Fi,1999,Tamil,India,81,106.5,35.33,7.1,187670,Netflix,Anurag Kashyap,Rajinikanth,42,26,-71.17,-66.82629107981221,Average
65e1783d-648b-4a76-beb7-01c2a7a0a050,Barbie,Thriller,2009,Tamil,USA,188,242.21,2439.82,9.3,3068280,HBO Max,Christopher Nolan,Tom Cruise,41,16,2197.61,907.3159654844969,Hit
ca9f7dae-3360-48b4-bd33-7fa50ee6139f,The Batman,Adventure,1977,English,Canada,131,82.65,2221.35,7.6,937650,Amazon Prime,Mani Ratnam,Tom Cruise,71,48,2138.7,2587.658802177858,Average
690903fc-cd56-4aa4-bdac-b5b21daab4de,RRR,Sci-Fi,1993,Telugu,India,108,10.07,211.73,8.8,2346786,Hulu,Mani Ratnam,Yash,33,32,201.66,2002.5819265143991,Hit
61895784-3b84-41d1-b9f5-241068cb85e2,Oppenheimer,Action,2014,Telugu,USA,173,226.63,1026.93,8.9,2359298,Amazon Prime,Anurag Kashyap,Yash,92,11,800.3000000000001,353.1306534880643,Hit
0f2e662e-cbfe-4a9e-b39b-a329edbe11a5,Interstellar,Adventure,1971,Hindi,USA,119,232.93,1188.82,9.7,15220,Disney+,Christopher Nolan,Robert Downey Jr.,85,54,955.8899999999999,410.37650796376585,Hit
18d2138e-e52b-4f72-a904-c63b82f6d505,The Godfather,Adventure,2002,Tamil,India,173,273.84,1718.77,7.4,2258756,Netflix,James Cameron,Shah Rukh Khan,78,23,1444.93,527.6548349401111,Average
a1c1e7ab-6055-4475-b2e5-61bcfc83e589,The Dark Knight,Thriller,1998,Hindi,USA,142,100.32,1073.64,8.0,2177374,Amazon Prime,Rajamouli,Leonardo DiCaprio,48,27,973.3200000000002,970.2153110047849,Hit
977607c5-0662-453a-b6b5-71663f0dec31,Titanic,Sci-Fi,1985,English,USA,122,259.07,1205.83,7.0,743350,Netflix,Steven Spielberg,Leonardo DiCaprio,38,40,946.76,365.44563245454896,Average
8d0c86ad-7014-4496-aecb-be3c09d33bf0,Joker,Thriller,1974,Tamil,India,144,293.18,1788.45,6.6,1857068,Amazon Prime,Christopher Nolan,Robert Downey Jr.,37,51,1495.27,510.01773654410255,Average
24b823b5-02f1-4411-b1e0-0fd80a09f754,Joker,Fantasy,1973,Hindi,Canada,125,148.82,1152.26,6.9,3937450,HBO Max,Christopher Nolan,Robert Downey Jr.,73,52,1003.44,674.2642117994894,Average
f2ba76e4-8180-4acc-8e6b-02ae3c4f8290,Gladiator,Adventure,1991,Telugu,USA,190,258.39,219.53,8.2,1520226,Netflix,Christopher Nolan,Prabhas,18,34,-38.859999999999985,-15.039281705948367,Hit
907bdc9d-915d-4473-8385-20cf7f3e3d9f,Barbie,Adventure,1990,Telugu,USA,156,84.5,1496.33,5.4,710848,Netflix,Christopher Nolan,Robert Downey Jr.,86,35,1411.83,1670.8047337278106,Flop
e4bc0b62-8e87-4ccd-8bd2-ae0782042743,The Shawshank Redemption,Romance,1999,English,UK,100,292.79,237.91,9.6,3036022,HBO Max,Mani Ratnam,Leonardo DiCaprio,88,26,-54.880000000000024,-18.74380955633731,Hit
fc6802e2-1021-4be6-87fb-5cd24e63646b,Inception,Fantasy,2005,Telugu,India,111,165.95,228.98,6.6,2770393,Netflix,Christopher Nolan,Prabhas,47,20,63.03,37.98131967460079,Average
e8ff5d4b-cd08-4168-9964-35b3eb3d3b43,Barbie,Thriller,2016,Hindi,UK,102,160.63,1211.63,6.1,843033,Netflix,Mani Ratnam,Shah Rukh Khan,93,9,1051.0,654.2986988731868,Average
a4c9edfb-7625-4023-922c-bdbcbc907009,Avengers: Endgame,Horror,2003,Telugu,USA,165,160.99,2245.4,5.0,3700512,HBO Max,Anurag Kashyap,Leonardo DiCaprio,48,22,2084.41,1294.7450152183364,Flop
5ac330a6-3323-4d32-b1f0-0f66f70e0755,Interstellar,Adventure,2011,Hindi,UK,186,170.08,127.15,5.1,872249,Disney+,Anurag Kashyap,Leonardo DiCaprio,77,14,-42.93000000000001,-25.241063029162746,Flop
55fd9ac4-218c-4d6e-9b90-073951143e04,Joker,Sci-Fi,1983,Tamil,India,118,147.6,542.53,8.9,1461113,Netflix,Anurag Kashyap,Rajinikanth,42,42,394.92999999999995,267.56775067750675,Hit
8921f8fc-c3ad-4b63-858a-61d795c8fded,Fight Club,Action,2008,Tamil,USA,147,255.31,1123.45,6.0,2800382,HBO Max,Rajamouli,Rajinikanth,27,17,868.1400000000001,340.03368454036274,Average
df760026-1ed7-46f7-a76e-5fa453f18b3c,The Godfather,Drama,1971,Telugu,India,185,133.96,1183.07,8.2,1979802,Netflix,Steven Spielberg,Yash,21,54,1049.11,783.1516870707673,Hit
d36972e5-5831-4b68-9dcd-c0cd7ade9186,Titanic,Sci-Fi,2018,Telugu,UK,157,258.5,966.69,6.3,339751,Disney+,Christopher Nolan,Shah Rukh Khan,58,7,708.19,273.96131528046425,Average
38dd53ea-c66c-4b6c-a56a-8e01926d6fb3,Interstellar,Romance,1984,English,UK,159,155.05,433.04,9.7,2683735,Hulu,Anurag Kashyap,Yash,61,41,277.99,179.29055143502094,Hit
7243ebcb-e6aa-47e4-bcf3-ccfd768a7937,Forrest Gump,Romance,1991,English,Canada,131,241.86,759.76,6.4,2471586,Hulu,Christopher Nolan,Tom Cruise,100,34,517.9,214.1321425618126,Average
ff517eab-0d1a-4b0c-b07c-7df16de1f9b5,The Lion King,Thriller,1980,Telugu,UK,127,136.52,2395.7,8.8,3224476,Hulu,James Cameron,Yash,68,45,2259.18,1654.8344564898912,Hit
3bf95c4d-71a5-4ac0-ac9a-0181573eb622,KGF Chapter 2,Sci-Fi,2009,Tamil,Canada,164,33.79,669.97,8.6,3609629,HBO Max,Christopher Nolan,Prabhas,37,16,636.1800000000001,1882.7463746670617,Hit
ef04252c-e155-42b7-9086-0245f7544fef,Baahubali: The Beginning,Horror,2020,English,Canada,155,79.31,361.26,5.8,3506862,HBO Max,Anurag Kashyap,Prabhas,82,5,281.95,355.5037195813894,Flop
cd221991-5e8b-4b9c-b612-20ea5a528d72,Oppenheimer,Adventure,1998,English,USA,173,67.9,780.18,8.5,9767,Disney+,Steven Spielberg,Prabhas,56,27,712.28,1049.0132547864505,Hit
7a81fced-21f7-4911-9747-128f9f962b48,The Dark Knight,Romance,2023,Telugu,Canada,159,37.83,965.64,7.2,1871148,Amazon Prime,Rajamouli,Yash,76,2,927.81,2452.5773195876286,Average
ae6ea1a9-d1f3-43f8-8c86-9b9fce00b060,The Lion King,Adventure,1980,Hindi,USA,109,185.81,70.9,8.7,4170544,HBO Max,Christopher Nolan,Prabhas,60,45,-114.91,-61.8427425865131,Hit
41b94bd2-ecea-40fd-b40f-252f5a48afe8,The Matrix,Sci-Fi,1988,Hindi,UK,113,147.85,1833.98,5.3,821483,Disney+,James Cameron,Robert Downey Jr.,39,37,1686.13,1140.432871153196,Flop
9b84800a-a749-4091-a5ed-47255786c6c9,Baahubali: The Beginning,Comedy,1995,Tamil,USA,110,85.28,1686.13,7.5,4259795,Hulu,James Cameron,Robert Downey Jr.,31,30,1600.8500000000001,1877.1693245778615,Average
da6d1ec5-33bd-412e-9f75-66a5c79a917a,Oppenheimer,Adventure,2002,Tamil,India,87,119.37,789.53,8.9,2886186,Disney+,Anurag Kashyap,Prabhas,90,23,670.16,561.4140906425399,Hit
cca9e893-90f1-453f-970a-3517119df4a8,Baahubali: The Beginning,Fantasy,1970,Hindi,USA,173,284.2,2005.67,8.8,1007196,Amazon Prime,Christopher Nolan,Yash,44,55,1721.47,605.7248416608023,Hit
a06375a5-459e-412d-a916-07dd01a59c84,Baahubali: The Beginning,Comedy,2008,Hindi,India,168,153.56,2057.11,7.3,4186881,HBO Max,Steven Spielberg,Robert Downey Jr.,61,17,1903.5500000000002,1239.6131805157595,Average
ace713c7-7461-4bca-a926-71a310ff3416,Oppenheimer,Romance,1998,English,USA,96,163.51,561.5,7.2,131191,Netflix,Steven Spielberg,Prabhas,53,27,397.99,243.4040731453734,Average
7293cade-4a46-40e4-b474-bae14386623c,Jurassic Park,Fantasy,2013,English,UK,122,220.25,62.59,7.2,2188536,Amazon Prime,Anurag Kashyap,Yash,97,12,-157.66,-71.58229284903518,Average
7937e08a-2825-4a16-96e0-836feb00f1d0,Forrest Gump,Adventure,2017,Tamil,Canada,143,150.26,417.54,8.0,1297365,HBO Max,Anurag Kashyap,Shah Rukh Khan,68,8,267.28000000000003,177.87834420338083,Hit
fa24ad9e-8029-4ffb-8f2a-531f70b0d0d2,The Batman,Drama,2009,English,USA,85,270.37,2221.41,7.3,3668991,Hulu,Anurag Kashyap,Tom Cruise,79,16,1951.04,721.6185227650997,Average
4cf7c009-db5e-40e3-8126-7e7be3bd5c2a,Avengers: Endgame,Romance,2017,Telugu,UK,94,233.81,34.48,9.4,2186191,HBO Max,Mani Ratnam,Tom Cruise,75,8,-199.33,-85.25298319148027,Hit
3577a198-b7cc-4cfc-bdbd-6c97b763011a,Avatar,Action,1976,Tamil,India,182,7.65,1992.25,7.1,2664175,Netflix,Rajamouli,Yash,42,49,1984.6,25942.483660130718,Average
058e7cd7-a53e-4a38-b053-235829ef2d6e,Dangal,Drama,1975,Telugu,USA,172,191.64,631.27,8.8,3960871,HBO Max,Anurag Kashyap,Rajinikanth,40,50,439.63,229.40409100396576,Hit
55603351-6f96-4e43-b3dc-a801806ea335,Baahubali: The Conclusion,Fantasy,1973,English,USA,105,168.55,2488.71,9.8,3892867,HBO Max,James Cameron,Tom Cruise,99,52,2320.16,1376.5410857312368,Hit
78bb2938-bfce-4fe6-bd0a-93d815d207ca,3 Idiots,Romance,1974,Tamil,India,99,24.01,2421.2,9.4,691588,Disney+,Rajamouli,Rajinikanth,79,51,2397.1899999999996,9984.131611828403,Hit
d8d69e64-5d70-4672-9586-9779e915244f,Dangal,Fantasy,1977,English,USA,173,49.08,718.02,5.8,3976129,Hulu,Anurag Kashyap,Tom Cruise,12,48,668.9399999999999,1362.9584352078239,Flop
f17a800d-16ac-4d8a-9658-9f4f2fbdf5bc,The Batman,Adventure,1988,English,UK,92,108.03,176.43,8.0,567533,Amazon Prime,Christopher Nolan,Tom Cruise,16,37,68.4,63.31574562621495,Hit
e86e0291-691f-4940-8855-9e478ae6f3fc,Jurassic Park,Drama,2023,Hindi,USA,143,270.19,1905.61,5.3,4375168,Netflix,Mani Ratnam,Robert Downey Jr.,93,2,1635.4199999999998,605.2851696953994,Flop
cfcd16c2-c3e4-4a78-98bd-c7738a29f89b,The Shawshank Redemption,Fantasy,2009,English,UK,111,282.52,2493.81,5.2,3575364,Hulu,James Cameron,Shah Rukh Khan,17,16,2211.29,782.7021095851621,Flop
f5082c7a-1b9f-4f42-95a6-bf45b3c1b56b,Inception,Fantasy,2005,Telugu,Canada,164,170.34,654.2,9.6,2623846,Amazon Prime,Christopher Nolan,Rajinikanth,14,20,483.86,284.0554185746155,Hit
5c881c83-212b-41e9-b15a-2b4a4cbff061,Dangal,Sci-Fi,1998,Tamil,India,120,123.0,2237.68,5.4,4717752,Hulu,Christopher Nolan,Yash,90,27,2114.68,1719.2520325203252,Flop
0d2afc26-aede-4e7f-bb78-6b1fdd09a604,The Dark Knight,Action,2019,Hindi,Canada,172,120.63,1978.26,8.2,1691610,Netflix,James Cameron,Tom Cruise,97,6,1857.63,1539.940313354887,Hit
ab14afb1-1ce6-4c66-9b1e-abf64dc49f5f,The Shawshank Redemption,Thriller,2024,English,USA,103,252.65,2203.29,7.0,4261997,Amazon Prime,Anurag Kashyap,Tom Cruise,89,1,1950.6399999999999,772.0720364140114,Average
c038ed94-cc2c-4e0f-bbae-29d6e6d1f09a,Jurassic Park,Comedy,1974,Telugu,UK,114,60.05,1615.76,5.9,4667784,Hulu,Steven Spielberg,Prabhas,79,51,1555.71,2590.691090757702,Flop
7b434955-74bd-4220-b760-21fd611099e0,The Godfather,Fantasy,2014,Tamil,UK,178,4.5,2101.38,5.7,3116496,HBO Max,James Cameron,Shah Rukh Khan,26,11,2096.88,46597.333333333336,Flop
5660dd25-2d80-47c1-976f-a2a70242ee34,Jurassic Park,Drama,1988,Tamil,Canada,126,285.68,614.88,6.2,3313543,Hulu,Anurag Kashyap,Yash,64,37,329.2,115.23382805936713,Average
440224d7-4e60-452e-8ad4-0d743b8d187e,KGF Chapter 2,Drama,2018,Tamil,India,173,171.07,971.21,5.0,1356770,Amazon Prime,James Cameron,Tom Cruise,90,7,800.1400000000001,467.7266616005145,Flop
e5f96354-96d9-4431-af26-eb49dfaa91ff,The Lion King,Action,2007,English,Canada,154,119.56,777.82,6.1,4791542,Disney+,Christopher Nolan,Leonardo DiCaprio,91,18,658.26,550.5687520910003,Average
75cfeac9-428e-442f-bf93-e8910ac4382f,Oppenheimer,Sci-Fi,2020,Telugu,USA,186,134.8,1263.65,7.0,2151331,HBO Max,Mani Ratnam,Prabhas,47,5,1128.8500000000001,837.4258160237389,Average
5461dccf-a43b-4e71-9901-10eefe5f61b8,The Batman,Drama,1990,Hindi,USA,128,289.35,1579.94,7.6,2803361,Hulu,Rajamouli,Robert Downey Jr.,38,35,1290.5900000000001,446.03075859685504,Average
606ae456-7dd8-41fe-917f-3c0ed54ee147,Oppenheimer,Sci-Fi,1989,Hindi,UK,165,287.44,374.76,5.8,635140,Hulu,Steven Spielberg,Tom Cruise,40,36,87.32,30.378513776788196,Flop
d447d0bb-9bbb-4e09-b0bb-44e35d17b037,Avatar,Adventure,1988,Telugu,USA,160,77.73,457.56,7.2,4384702,Netflix,James Cameron,Robert Downey Jr.,91,37,379.83,488.6530297182555,Average
66991df2-da6b-476f-9394-38623203b6be,Pulp Fiction,Thriller,1975,Hindi,UK,124,13.86,2016.95,6.3,1466302,Amazon Prime,Rajamouli,Shah Rukh Khan,73,50,2003.0900000000001,14452.308802308804,Average
ab1dc149-a088-4d80-95ed-e67eb28ae876,Dangal,Action,2022,Tamil,USA,174,1.17,304.72,6.2,4320811,Netflix,Rajamouli,Robert Downey Jr.,82,3,303.55,25944.444444444445,Average
64707e27-9cba-4e0e-9b26-5358ad9b59cb,Pulp Fiction,Romance,2003,Hindi,India,102,207.79,1685.56,5.9,1688721,Hulu,Anurag Kashyap,Yash,71,22,1477.77,711.1843688339188,Flop
c2cf9241-e28d-4c2b-8bcd-629c976dc671,The Avengers,Comedy,2012,Tamil,Canada,100,268.61,2220.27,7.2,2083413,Netflix,James Cameron,Rajinikanth,25,13,1951.6599999999999,726.5775659878633,Average
f3319769-fd05-4ad1-879a-8284fc903d40,Forrest Gump,Action,1998,English,India,81,191.43,176.87,7.1,1311846,Amazon Prime,Mani Ratnam,Tom Cruise,54,27,-14.560000000000002,-7.605913388706055,Average
28898afb-e1a4-4541-b341-0d8c1ca2b7d8,Pulp Fiction,Romance,1995,Telugu,India,124,99.87,2214.42,7.6,2261309,Hulu,James Cameron,Tom Cruise,52,30,2114.55,2117.3024932412136,Average
b71e9ca2-8bb8-40b3-a02e-f35bd60af455,The Shawshank Redemption,Horror,2010,English,India,84,1.26,281.23,9.2,3940798,Amazon Prime,Rajamouli,Rajinikanth,71,15,279.97,22219.841269841272,Hit
920882f4-bd2d-4a71-8b5b-3aaa92d265de,Joker,Fantasy,1990,Hindi,India,107,87.19,1018.48,6.6,2009057,Hulu,Steven Spielberg,Robert Downey Jr.,70,35,931.29,1068.1156095882554,Average
8aae7ee2-10d2-4aba-8df9-be76723e9ab4,The Dark Knight,Sci-Fi,1973,Hindi,USA,117,211.78,612.8,5.7,2335731,Disney+,James Cameron,Prabhas,71,52,401.02,189.3568797809047,Flop
1bf20349-02f8-4ab0-a9b2-8201a79369f1,The Dark Knight,Drama,2014,Hindi,Canada,170,221.05,1995.87,5.5,270247,Disney+,Rajamouli,Leonardo DiCaprio,88,11,1774.82,802.9043202895272,Flop
3b169191-98d0-43db-9dab-8288f9f664b1,3 Idiots,Sci-Fi,2005,Tamil,India,132,43.47,1214.48,7.6,4198974,HBO Max,James Cameron,Tom Cruise,86,20,1171.01,2693.8348286174373,Average
1f5bdd5a-522e-476c-8484-e052319fd8d6,Barbie,Action,2023,Hindi,USA,81,72.25,1811.31,7.9,4476414,HBO Max,Anurag Kashyap,Rajinikanth,31,2,1739.06,2407.0034602076125,Average
bccbda5e-44cb-4d92-8bfc-7fea4b8bb997,Forrest Gump,Thriller,1989,Telugu,USA,150,25.6,1578.52,6.7,344583,Netflix,Rajamouli,Tom Cruise,31,36,1552.92,6066.09375,Average
530c685c-ae55-4233-baf2-c43f249b1dce,Forrest Gump,Action,1982,Telugu,UK,180,270.4,1086.19,6.3,969835,Amazon Prime,Christopher Nolan,Prabhas,100,43,815.7900000000001,301.69748520710067,Average
76c63431-3979-4140-abc9-b6ebc8cc71d1,The Batman,Thriller,1978,Tamil,India,161,130.03,2412.59,7.6,2082186,Hulu,Mani Ratnam,Tom Cruise,42,47,2282.56,1755.4102899330924,Average
e7505642-b035-471c-8d4a-6561d2b55695,The Dark Knight,Adventure,2021,English,Canada,158,133.82,2139.69,5.7,2241388,Amazon Prime,Rajamouli,Shah Rukh Khan,10,4,2005.8700000000001,1498.9314003885818,Flop
19fedc38-6dee-46fe-bcc5-c1cb3cb58d6e,Barbie,Romance,1984,Tamil,India,97,224.05,1942.6,5.3,2514652,Hulu,James Cameron,Rajinikanth,98,41,1718.55,767.0386074536933,Flop
fc17b78b-7289-4702-a01d-8118bb254449,Forrest Gump,Action,2007,Hindi,India,152,39.03,2163.77,6.4,1738715,HBO Max,Anurag Kashyap,Shah Rukh Khan,65,18,2124.74,5443.8636945939015,Average
23434fe9-4a6b-4a22-8d39-afb9fb7916a5,Avengers: Endgame,Fantasy,1980,Telugu,India,175,170.26,532.56,5.7,1091149,HBO Max,Mani Ratnam,Rajinikanth,50,45,362.29999999999995,212.79220016445436,Flop
3ddaea0b-6515-45c8-8bb4-19c6b2858e92,The Shawshank Redemption,Romance,2007,Hindi,India,103,43.57,233.74,9.0,1137704,Amazon Prime,Anurag Kashyap,Yash,94,18,190.17000000000002,436.47004819830164,Hit
e86aa24f-99db-45bf-9401-f8e04087c496,Avengers: Endgame,Drama,1973,Telugu,Canada,89,134.83,1879.62,7.3,4159504,Netflix,Christopher Nolan,Yash,67,52,1744.79,1294.0666023881925,Average
2674049a-4d7c-41ec-a244-9889cae81231,Oppenheimer,Drama,2011,Telugu,India,156,181.74,787.53,7.2,3966975,Netflix,Mani Ratnam,Leonardo DiCaprio,80,14,605.79,333.3278309673159,Average
1be044a6-651a-47a8-b762-86f3f8e87210,3 Idiots,Thriller,2013,Telugu,Canada,166,239.09,2277.62,9.5,625724,Netflix,James Cameron,Prabhas,12,12,2038.53,852.6203521686394,Hit
85b69bf9-5978-476d-9e84-f36374ddad16,Forrest Gump,Thriller,1994,English,Canada,166,229.96,1192.96,7.4,1044254,Hulu,Anurag Kashyap,Yash,79,31,963.0,418.76848147503915,Average
bedf8adf-66c7-4fe6-a4c0-451424329443,Barbie,Action,1999,Telugu,UK,139,91.95,2385.41,8.8,4059582,Netflix,James Cameron,Robert Downey Jr.,17,26,2293.46,2494.2468733007067,Hit
3eff55dc-1dc3-40d4-a183-983df5ee34b0,Barbie,Comedy,2005,English,UK,140,215.37,1036.94,7.1,3221327,Hulu,James Cameron,Leonardo DiCaprio,83,20,821.57,381.4690996889075,Average
a31d6bd6-bc83-4697-b547-fe829c25daca,Interstellar,Romance,2000,English,UK,187,271.77,1836.66,8.8,3575572,Hulu,Christopher Nolan,Robert Downey Jr.,64,25,1564.89,575.8141075173861,Hit
37109404-d63c-4cbc-a96f-724cb913feda,The Shawshank Redemption,Comedy,1975,Telugu,USA,98,60.54,502.97,6.9,424187,Amazon Prime,James Cameron,Robert Downey Jr.,47,50,442.43,730.8060786257021,Average
d421dbd3-254d-466a-af00-cacc6daacfe7,3 Idiots,Sci-Fi,1975,Tamil,UK,111,192.17,1236.43,7.9,2571020,Amazon Prime,Steven Spielberg,Tom Cruise,59,50,1044.26,543.4042774626632,Average
05a42ced-48b8-48e2-9c4b-5e136f6804bc,Fight Club,Sci-Fi,1997,Tamil,Canada,90,2.66,1181.44,8.9,250221,HBO Max,Christopher Nolan,Prabhas,53,28,1178.78,44315.03759398496,Hit
d24f6c03-59f4-471f-8be6-830c8ae1fc64,Joker,Sci-Fi,2016,English,USA,134,223.85,2247.1,6.2,1778069,Netflix,Rajamouli,Rajinikanth,71,9,2023.25,903.841858387313,Average
3329af30-76b7-411e-a052-205e18cdd8a7,The Matrix,Comedy,1987,Telugu,USA,161,272.41,798.0,8.4,1378390,HBO Max,Anurag Kashyap,Shah Rukh Khan,84,38,525.5899999999999,192.94078778312098,Hit
49ff325c-93d8-43b9-b1a5-5c75bb6911e9,Barbie,Fantasy,1980,Hindi,USA,110,52.85,322.35,5.3,4671397,HBO Max,Rajamouli,Rajinikanth,24,45,269.5,509.9337748344371,Flop
0ef1124e-74ac-4802-b66a-ebad082d2132,The Lion King,Sci-Fi,1992,English,Canada,135,5.8,1766.43,5.3,719720,Netflix,Christopher Nolan,Tom Cruise,61,33,1760.63,30355.689655172417,Flop
88059b76-0e06-41f2-9d29-ed81df696170,The Matrix,Drama,2010,Tamil,USA,187,52.89,1974.95,5.1,294095,Amazon Prime,Christopher Nolan,Prabhas,67,15,1922.06,3634.0707128001513,Flop
d4df9672-502c-4ec1-bcb2-de9b0496e8eb,The Godfather,Romance,1995,Telugu,UK,83,111.77,2025.24,8.7,2007179,Disney+,Mani Ratnam,Prabhas,45,30,1913.47,1711.9710118994367,Hit
4f2b0fec-81be-4098-8dc4-2b751d06af7b,The Shawshank Redemption,Sci-Fi,1979,Tamil,UK,87,63.41,2079.25,7.3,1494885,Hulu,James Cameron,Yash,65,46,2015.84,3179.0569310834253,Average
83fbb6c9-95bc-4650-90d2-bf64872afdc4,Forrest Gump,Fantasy,2004,Hindi,USA,83,146.17,1120.79,6.1,959971,Hulu,Mani Ratnam,Tom Cruise,96,21,974.62,666.7715673530821,Average
0d81fd3b-0474-4da1-9ff3-f48e806247f7,Baahubali: The Conclusion,Comedy,2001,Telugu,UK,88,246.39,1004.28,7.1,1654736,Amazon Prime,Steven Spielberg,Rajinikanth,19,24,757.89,307.5977109460611,Average
139073f0-0e09-41cd-8315-39f2ff2fd54f,Dangal,Thriller,2015,English,USA,190,286.57,1783.13,8.2,197017,Hulu,James Cameron,Yash,59,10,1496.5600000000002,522.2319154133371,Hit
edfb082c-5e62-4a94-8e12-7eb23c1fa60c,Dangal,Adventure,1984,Hindi,UK,115,68.33,672.16,5.5,1206120,Hulu,Christopher Nolan,Robert Downey Jr.,65,41,603.8299999999999,883.6967656958874,Flop
ecdc28f2-2fdb-4044-a114-cb0907b874b4,Inception,Horror,1997,Hindi,USA,164,285.68,2403.78,5.0,2425193,Amazon Prime,Mani Ratnam,Rajinikanth,57,28,2118.1000000000004,741.4239708765053,Flop
b6cc5826-a21e-4f6a-aa26-f42235a88345,Titanic,Adventure,2015,Tamil,Canada,81,110.28,2362.89,5.7,427012,Netflix,Anurag Kashyap,Shah Rukh Khan,41,10,2252.6099999999997,2042.6278563656144,Flop
2f99e668-08ec-43a2-8d37-560f9dfd75b4,The Batman,Fantasy,1971,Hindi,USA,118,2.81,2276.34,9.4,4235116,HBO Max,Rajamouli,Shah Rukh Khan,55,54,2273.53,80908.54092526692,Hit
43a225af-0997-4732-9aa5-0e2df0a2aec5,KGF Chapter 2,Action,2016,English,UK,189,249.37,1040.1,7.4,4486978,Disney+,Mani Ratnam,Tom Cruise,40,9,790.7299999999999,317.09106949512767,Average
f09a04e4-47a8-4c85-b132-1e802ed619af,RRR,Horror,1982,English,Canada,88,159.1,2185.26,5.6,2917165,Disney+,Steven Spielberg,Robert Downey Jr.,55,43,2026.1600000000003,1273.5135135135138,Flop
a94661d2-990b-44ab-a220-cf6a8e2db97b,Avatar,Adventure,2019,Telugu,India,182,235.69,2418.69,7.6,1418849,HBO Max,James Cameron,Rajinikanth,21,6,2183.0,926.2166405023547,Average
78eeeaca-c702-4703-9587-96a8d06cc132,Pulp Fiction,Horror,2000,English,Canada,92,94.2,2189.91,7.0,2001977,Amazon Prime,Anurag Kashyap,Rajinikanth,19,25,2095.71,2224.745222929936,Average
0f4f50af-85d4-418a-bd06-9a5919c2b9f8,Jurassic Park,Adventure,2009,Tamil,USA,169,133.11,339.24,8.4,4907574,Netflix,Mani Ratnam,Tom Cruise,28,16,206.13,154.85688528284876,Hit
f17ba596-d5b6-49a7-b538-95e8bbd47b3d,Pulp Fiction,Comedy,2016,Hindi,India,146,26.68,1966.38,5.8,2180190,Netflix,Rajamouli,Robert Downey Jr.,37,9,1939.7,7270.239880059971,Flop
0e779e0d-b6ca-4ad5-8fd6-825b68a17714,Pulp Fiction,Fantasy,2010,English,India,125,19.51,1617.49,6.9,646825,Disney+,Steven Spielberg,Yash,46,15,1597.98,8190.568939005638,Average
7f3735e2-179d-4987-a1f7-f2ef7fa8823b,The Shawshank Redemption,Action,2003,Telugu,USA,170,133.91,2176.26,6.9,382172,Disney+,Christopher Nolan,Yash,100,22,2042.3500000000001,1525.1661563736839,Average
