Movie_ID,Title,Genre,Release_Year,Language,Country,Runtime_Min,Budget_Million,BoxOffice_Million,IMDb_Rating,Votes,Streaming_Platform,Director,Actor,RottenTomatoes_Score
d4876239-e73c-47a1-9873-593f04674876,Gladiator,Thriller,2013,Telugu,USA,147,162.21,1218.07,5.5,568388,Netflix,Steven Spielberg,Tom Cruise,68
6f8f3c08-b438-47cf-9525-7176a028f068,The Dark Knight,Sci-Fi,1979,Tamil,India,177,213.55,133.86,9.6,1686342,Netflix,James Cameron,Prabhas,85
5dff3575-acd5-4da2-b392-56db05920a95,Titanic,Thriller,1985,Tamil,Canada,109,283.33,2257.9,7.4,4810524,HBO Max,Steven Spielberg,Tom Cruise,69
15491290-b2ca-42a1-8b72-c425176f2755,Jurassic Park,Fantasy,1999,English,Canada,156,101.82,1300.81,7.4,2791932,Netflix,Anurag Kashyap,Yash,62
fef7365e-68e8-4dd6-9319-2ce0ad289e9c,Titanic,Comedy,1979,Hindi,UK,175,50.15,2245.27,9.5,3372244,Hulu,Mani Ratnam,Yash,34
ed974729-fd08-48de-9a95-f48ee055578a,Joker,Sci-Fi,2023,Hindi,India,181,19.54,1705.23,6.1,2904887,Hulu,Mani Ratnam,Tom Cruise,51
1541e10f-79d8-4202-8982-8b40ca97f441,RRR,Romance,2003,Tamil,India,128,120.9,1182.28,6.0,4819713,Amazon Prime,James Cameron,Shah Rukh Khan,12
97087aab-ed6a-4b50-b200-4d45755b657d,3 Idiots,Thriller,2012,Hindi,UK,140,219.93,1889.25,6.6,3807409,Netflix,Anurag Kashyap,Tom Cruise,54
04b4d291-e1e8-43b1-9531-ac55dec453c3,The Matrix,Sci-Fi,1994,Hindi,UK,154,228.06,2066.49,6.3,3349076,Netflix,James Cameron,Shah Rukh Khan,57
3223bab2-8e48-4d4e-a0d9-9f91bc2d4194,Inception,Sci-Fi,1989,Telugu,UK,147,73.67,1607.25,6.6,888497,HBO Max,Steven Spielberg,Robert Downey Jr.,17
60290361-9629-461f-836c-978259596c3a,KGF Chapter 2,Horror,2014,Hindi,UK,163,86.68,1022.15,9.4,3841169,HBO Max,Anurag Kashyap,Rajinikanth,43
8678c8f9-c888-4e8f-999b-49b1a636c342,Joker,Horror,2016,Hindi,India,152,185.21,807.93,8.9,1202250,Netflix,Anurag Kashyap,Rajinikanth,71
c6864edb-55b5-4fdd-8443-600be38a979c,Fight Club,Action,1976,Tamil,UK,158,91.25,1839.7,9.1,4203902,Disney+,Christopher Nolan,Shah Rukh Khan,13
6e208d77-27be-42eb-aa16-d4675aef7fdd,The Batman,Comedy,2007,Tamil,UK,82,93.2,2340.59,7.1,2563562,Disney+,Christopher Nolan,Shah Rukh Khan,82
9e2a60c9-8b58-4f7b-a3fb-f2e85782e338,The Dark Knight,Horror,2000,Telugu,USA,150,63.49,1894.06,7.0,2747805,HBO Max,Christopher Nolan,Tom Cruise,82
9b3d5340-75f8-4176-a179-94dac57715eb,Interstellar,Adventure,1995,Tamil,USA,124,231.89,1362.9,8.3,2629503,Disney+,Mani Ratnam,Prabhas,58
8a5a8e0e-4664-4e14-b886-4b9c836e2cd9,Avatar,Thriller,1990,English,USA,92,2.27,255.69,7.2,4720084,Amazon Prime,James Cameron,Prabhas,39
3383ff97-55ba-496e-9c7e-2098209142a3,Titanic,Adventure,2005,Hindi,Canada,177,203.61,2444.37,9.4,3998164,Netflix,Mani Ratnam,Prabhas,83
f9c01046-4670-4a42-aaf9-eb9ace374853,Oppenheimer,Horror,1977,English,USA,101,25.62,1493.75,6.1,2509677,Amazon Prime,Anurag Kashyap,Prabhas,76
a8c0eef8-e4de-43cc-90ed-23b6eb42fde7,Forrest Gump,Adventure,2007,Hindi,Canada,95,86.52,2058.92,6.6,4354342,Disney+,Rajamouli,Prabhas,54
6aee2b98-ab73-415c-ae99-e12b7ef50d05,3 Idiots,Horror,2018,English,Canada,139,51.65,1118.25,8.9,994327,Hulu,Mani Ratnam,Rajinikanth,11
ee306719-62cb-449f-9a4c-3373008d550a,The Matrix,Action,1992,Hindi,UK,139,44.38,183.39,5.1,791520,HBO Max,Mani Ratnam,Prabhas,69
51730c28-3877-4691-bc6a-9c2da948aab6,The Lion King,Comedy,2005,Tamil,UK,99,296.3,787.08,7.4,3432425,Netflix,James Cameron,Robert Downey Jr.,83
dd4d4e16-98f9-40d7-994a-7d9d521a88a1,Dangal,Adventure,1993,Tamil,India,100,192.97,1526.36,7.9,2707639,Disney+,James Cameron,Yash,10
8a8f2453-cdf5-475f-9410-999529d5ff88,Oppenheimer,Action,1985,Hindi,Canada,80,182.89,2181.31,9.6,2420941,Amazon Prime,Mani Ratnam,Prabhas,56
93150edf-78ee-4348-84b9-2ea0e114b088,Barbie,Drama,1989,English,Canada,92,183.56,563.07,5.2,3725116,HBO Max,Anurag Kashyap,Shah Rukh Khan,42
f836c953-b070-4d80-b93b-3a8a41f636cc,Oppenheimer,Action,2014,Hindi,UK,162,173.52,169.53,5.3,721871,Hulu,Rajamouli,Robert Downey Jr.,64
ab11f84d-e96f-4d93-b9fc-bf98e8e7384a,Forrest Gump,Drama,1982,Tamil,Canada,106,207.4,2046.77,5.7,442777,Hulu,Mani Ratnam,Robert Downey Jr.,62
57fd9158-cb9c-4e20-af14-df5b8d9f661c,The Avengers,Sci-Fi,1985,Tamil,USA,166,33.02,193.12,8.7,2062599,Amazon Prime,Anurag Kashyap,Prabhas,21
548ac33e-e475-4d46-bbf3-2170aa2bdb66,RRR,Horror,1976,Telugu,USA,122,142.27,211.49,8.3,942628,Amazon Prime,James Cameron,Tom Cruise,26
a60192a0-e679-47ef-9374-c81405ae1a17,KGF Chapter 2,Sci-Fi,1977,English,UK,121,88.71,1947.18,8.1,287554,Amazon Prime,Christopher Nolan,Leonardo DiCaprio,47
0bcdceb9-8e0b-4c9f-97b2-bfb073a8ff4f,The Batman,Thriller,1974,Tamil,Canada,148,48.35,2139.35,9.4,1924212,Netflix,Mani Ratnam,Leonardo DiCaprio,62
9ceada69-0bce-4e74-afe9-4570720e2804,Baahubali: The Conclusion,Comedy,1989,Hindi,USA,97,99.88,1663.23,8.9,2303891,Netflix,James Cameron,Leonardo DiCaprio,43
9f39caac-9588-4aee-afe2-39b9006b0327,The Batman,Sci-Fi,1994,Tamil,UK,126,137.26,233.59,7.3,4729934,Hulu,Mani Ratnam,Robert Downey Jr.,72
ea6f2e00-dd09-4c92-9079-55a5668b717a,The Matrix,Fantasy,1999,Telugu,Canada,137,16.43,568.61,5.1,805900,Netflix,Mani Ratnam,Tom Cruise,72
91913839-f074-41b9-9567-259ea46c97a6,Joker,Sci-Fi,1975,Tamil,India,162,57.43,2320.03,9.6,4996918,Hulu,Mani Ratnam,Robert Downey Jr.,29
247ff6fd-0649-4797-bb50-c122f28c7713,Barbie,Thriller,1982,Hindi,India,103,87.25,433.01,7.6,2269521,HBO Max,Anurag Kashyap,Shah Rukh Khan,24
b121dec2-b87f-4bd7-973e-eb7048723684,The Lion King,Adventure,1993,Telugu,India,128,65.96,1925.1,6.6,3346426,Amazon Prime,James Cameron,Tom Cruise,55
2016e2e5-e209-4dec-8f08-f60b07d19511,RRR,Horror,2019,English,UK,104,30.43,2367.66,9.0,2851874,HBO Max,Christopher Nolan,Rajinikanth,64
28b0d868-1b36-4d1f-bbd0-aaa01166d929,Barbie,Action,1983,Tamil,India,113,95.45,1462.22,9.7,3579430,Hulu,Steven Spielberg,Rajinikanth,77
5f17df04-22af-4bba-8665-b342513b5834,KGF Chapter 2,Sci-Fi,2010,Tamil,USA,188,210.66,1264.56,9.5,2990808,Netflix,James Cameron,Shah Rukh Khan,50
f0b9e049-1a77-4808-9f1d-0aeabdc06b34,Baahubali: The Beginning,Horror,1995,English,USA,144,147.79,711.5,8.5,4089444,HBO Max,Anurag Kashyap,Prabhas,61
bfdd610e-f838-4649-b2c3-aa8832c43bb5,The Batman,Thriller,1996,Tamil,UK,122,209.4,1551.12,9.0,680078,Netflix,James Cameron,Shah Rukh Khan,74
4c6a90aa-d916-40c1-81a4-4dd1f35c1572,KGF Chapter 2,Fantasy,2003,English,India,93,236.4,451.08,7.6,413782,Hulu,Christopher Nolan,Prabhas,73
74082d38-051d-4122-98cc-f77f8719fadf,Pulp Fiction,Drama,2020,Telugu,UK,136,75.87,128.94,8.3,2994517,Hulu,James Cameron,Shah Rukh Khan,62
79ea38f7-ff14-4884-a997-e3513e717e15,Barbie,Thriller,1984,Telugu,UK,100,22.44,1719.78,5.1,4202221,HBO Max,Rajamouli,Tom Cruise,22
0c8017f8-74de-4e25-aac6-8d22ff205711,Interstellar,Adventure,2001,Telugu,USA,128,66.67,1226.69,9.8,4016177,Hulu,Steven Spielberg,Robert Downey Jr.,11
44d5a7d3-5b06-430c-90b9-2ee0ccf3bc5f,The Shawshank Redemption,Action,2001,Telugu,UK,133,278.3,1619.21,9.2,338380,Disney+,Anurag Kashyap,Yash,93
d2e3f00b-376d-45a3-85ed-f0ff07b941a7,Oppenheimer,Action,1974,Tamil,Canada,182,90.52,1925.04,7.1,279581,Hulu,Steven Spielberg,Shah Rukh Khan,89
82c8e189-65f9-4d34-8dc5-26c58b58e77c,Interstellar,Drama,1979,Telugu,Canada,187,184.62,1023.86,9.6,3044583,Disney+,Rajamouli,Yash,63
ca708443-026b-40cb-9a38-ec447255cbca,Interstellar,Romance,1992,Telugu,India,167,14.06,938.45,6.4,4116111,Netflix,Mani Ratnam,Tom Cruise,82
a5c02814-1a74-4a2b-87d1-e6344439c667,Titanic,Sci-Fi,2016,Hindi,UK,82,190.63,1089.0,6.6,1930936,Hulu,Rajamouli,Robert Downey Jr.,72
080d1dcc-ad46-4470-86fb-b8cf5f67ac94,RRR,Action,2002,Telugu,Canada,91,121.77,1685.34,7.8,3524986,Disney+,Steven Spielberg,Tom Cruise,41
059370e5-e144-4294-8dc9-35225c94d273,The Avengers,Adventure,1982,Telugu,UK,147,234.37,1403.88,9.3,3724780,Amazon Prime,Steven Spielberg,Tom Cruise,87
1326f867-4e7d-4594-ae41-0b909db07459,3 Idiots,Horror,2012,Tamil,UK,151,72.4,1771.28,5.3,3730149,Netflix,Steven Spielberg,Yash,30
564718bc-42c2-470f-80ed-1e2bd5a97934,The Godfather,Fantasy,2007,Tamil,UK,187,4.4,2144.89,5.6,2798003,Amazon Prime,Steven Spielberg,Yash,62
1216a412-3356-412b-94e0-05d28e6035cc,The Shawshank Redemption,Action,2006,Hindi,UK,90,269.67,1260.22,7.4,4841866,Disney+,Anurag Kashyap,Yash,21
7f233765-aa4b-412b-9453-d0cf52c12efa,The Batman,Romance,1975,English,Canada,168,283.67,2215.14,6.7,4143351,Netflix,Mani Ratnam,Yash,83
dbe95196-f685-47c1-9817-7d2be7611c39,The Avengers,Sci-Fi,1980,Tamil,India,189,185.59,1044.38,8.4,2603051,Disney+,Anurag Kashyap,Shah Rukh Khan,77
d5857699-4b06-403e-aa24-3567f0a9dfda,Inception,Horror,2019,Telugu,India,144,40.67,1461.94,9.6,2835542,Amazon Prime,Christopher Nolan,Shah Rukh Khan,21
72d35918-a8ad-47ab-85dc-3c4ac6054f55,RRR,Sci-Fi,1989,Telugu,UK,97,11.76,2266.11,8.6,3869216,Disney+,Christopher Nolan,Leonardo DiCaprio,73
1281ab12-0f39-4939-9f24-90c7e266c5f7,The Matrix,Action,1991,Telugu,Canada,86,31.28,1879.41,6.8,841832,Disney+,Mani Ratnam,Prabhas,24
8481a179-b8fa-48e2-923f-692a87013de1,The Matrix,Sci-Fi,1985,English,India,172,167.82,1095.56,8.4,19799,HBO Max,Christopher Nolan,Shah Rukh Khan,18
5dfeeeef-8123-45bb-a53e-dfab4937fc91,3 Idiots,Sci-Fi,1986,Hindi,Canada,171,64.92,1524.13,6.0,3078324,Disney+,Rajamouli,Prabhas,57
c71fd29d-7371-47fc-878d-13ad05b839c9,Interstellar,Action,2016,Tamil,USA,190,99.28,1752.15,8.3,4047627,Netflix,Anurag Kashyap,Tom Cruise,19
64d6b695-63e0-4932-a114-d9935a6f3e28,Oppenheimer,Adventure,2021,Hindi,India,109,176.39,1019.0,6.5,1476850,Disney+,Anurag Kashyap,Yash,67
8655e938-bb23-406f-ae08-bf4520eb481c,Barbie,Adventure,1996,Hindi,UK,158,132.07,783.37,7.0,3770744,Hulu,Rajamouli,Leonardo DiCaprio,14
8d339f58-c842-481a-b3ad-4a4c76439c33,The Dark Knight,Comedy,2005,Tamil,Canada,90,279.76,975.33,7.2,1976782,Hulu,Steven Spielberg,Rajinikanth,22
9d105f86-ffe0-4279-a908-578cec200507,Gladiator,Fantasy,1979,Telugu,India,81,121.12,353.29,9.0,2396006,Amazon Prime,Mani Ratnam,Yash,90
1cffeeeb-8f8e-4c02-994c-92e431a784c2,Forrest Gump,Fantasy,2003,Telugu,USA,161,125.21,278.96,6.5,4635245,Amazon Prime,Steven Spielberg,Robert Downey Jr.,83
4e09ec2e-ccf7-4a89-a321-2e1bb15e31d4,The Lion King,Romance,1971,Telugu,Canada,183,194.08,727.57,8.2,1482602,Hulu,James Cameron,Tom Cruise,13
8f128a67-f1ed-4c0b-a4ac-1de9f9a0d96c,Forrest Gump,Adventure,2008,Telugu,India,134,290.79,120.7,6.6,1576836,HBO Max,Mani Ratnam,Shah Rukh Khan,90
3a6ab6bd-6268-4358-a4d5-06b52eb03988,Baahubali: The Beginning,Sci-Fi,1984,Telugu,USA,133,72.83,227.02,9.4,2632692,Amazon Prime,Rajamouli,Prabhas,62
856cfe0c-ff71-430c-a84e-d60d2094a67a,Barbie,Horror,1971,English,USA,177,92.52,585.23,5.2,3222438,Disney+,James Cameron,Tom Cruise,38
ea85174a-f88d-4aa2-96a0-9866f3c116ff,Interstellar,Thriller,2014,Telugu,UK,115,215.37,1425.34,5.8,950243,Netflix,James Cameron,Leonardo DiCaprio,57
7052fde8-1058-4fac-97de-4796c3c2c9b1,Avatar,Comedy,1981,English,Canada,82,255.53,1036.44,7.3,2918383,Amazon Prime,Christopher Nolan,Tom Cruise,25
9c266615-5e34-476e-a83f-48a009dec725,The Avengers,Action,1999,English,USA,151,198.09,44.32,9.0,1193605,HBO Max,James Cameron,Tom Cruise,56
0de56527-2039-48b4-9153-11cb3720d7d2,3 Idiots,Thriller,1983,English,India,89,183.55,1983.84,9.4,4986973,Disney+,Anurag Kashyap,Robert Downey Jr.,86
eae9614a-0a32-496c-93ca-0bd8072bac23,The Dark Knight,Horror,1995,Tamil,India,86,1.81,2269.46,9.3,1630935,Amazon Prime,Mani Ratnam,Yash,50
e66ee975-f5d8-4824-a778-89584a047ba6,Interstellar,Horror,1975,English,USA,188,43.48,1744.26,6.6,4156000,Disney+,James Cameron,Shah Rukh Khan,45
7d979486-75f1-4260-b04a-0f8f677e1abf,The Matrix,Romance,2002,Telugu,India,85,281.91,872.97,7.4,661732,HBO Max,James Cameron,Prabhas,51
402200be-b50d-427a-9b7f-f2d5b8e47371,Avatar,Thriller,2006,Tamil,Canada,171,138.69,2336.94,8.0,3888089,Disney+,Anurag Kashyap,Leonardo DiCaprio,41
de05d810-9bec-4353-8d4a-320d86e365e5,Avengers: Endgame,Romance,1982,Hindi,Canada,99,207.51,2424.93,9.2,2917205,Netflix,Rajamouli,Leonardo DiCaprio,70
c5d65f8a-82e5-4318-8109-262325473f15,Titanic,Comedy,2021,Tamil,India,129,145.24,1020.19,8.4,3343985,Hulu,Anurag Kashyap,Yash,97
60616c71-6be7-4894-b368-e864e796e210,Fight Club,Sci-Fi,1973,Tamil,USA,154,166.09,844.11,8.3,573546,Disney+,Rajamouli,Robert Downey Jr.,10
6428e3a9-063b-488b-9254-eac12ad1f89a,Joker,Adventure,1994,English,UK,125,17.87,960.22,9.6,1191443,Amazon Prime,Mani Ratnam,Shah Rukh Khan,43
38c421c3-ed68-477d-a8e7-d6de3cad86bb,Baahubali: The Beginning,Horror,1970,Hindi,India,153,271.89,834.9,7.2,4926888,Amazon Prime,Mani Ratnam,Yash,71
d43b4b57-ccb8-4696-a98b-bb4c4e94eff1,Baahubali: The Beginning,Fantasy,1983,English,Canada,145,95.77,708.84,6.8,1992762,Disney+,James Cameron,Rajinikanth,10
fabb25d3-173f-495a-b180-b112d4a3a078,Interstellar,Drama,2020,Hindi,USA,159,235.67,1773.28,9.8,3257091,HBO Max,James Cameron,Shah Rukh Khan,27
57b603b0-03ab-421a-a5da-e495afe2b948,Pulp Fiction,Fantasy,2018,English,India,112,148.32,972.01,9.7,4604964,HBO Max,James Cameron,Yash,42
9bcc7585-5d31-4f69-b988-3216cc76f6cf,Interstellar,Romance,1980,Tamil,USA,95,251.65,121.56,8.5,2479826,HBO Max,Anurag Kashyap,Prabhas,33
e7122a21-a3aa-4c9d-8115-cd210ede36aa,The Avengers,Romance,2018,English,India,156,281.96,1641.95,8.5,2492445,Amazon Prime,Anurag Kashyap,Shah Rukh Khan,18
1e9ba59c-a001-4eaa-ae3f-33300b7691fe,The Batman,Thriller,2010,Telugu,Canada,84,70.66,1132.6,5.6,2646065,Hulu,James Cameron,Robert Downey Jr.,18
0f5c2e54-66ad-43ab-a98a-9d1a08144779,Interstellar,Fantasy,1979,English,India,177,153.74,2287.8,9.5,4491045,Netflix,Rajamouli,Shah Rukh Khan,64
c5b548c3-25ae-4146-a9bd-f91d8c7034ae,Gladiator,Fantasy,2023,Hindi,India,162,154.16,415.27,6.3,2725954,HBO Max,Christopher Nolan,Shah Rukh Khan,34
e49a5697-c52f-411c-8ae8-872b7fd01611,The Shawshank Redemption,Thriller,2010,Hindi,UK,96,271.02,525.02,6.9,3845619,HBO Max,Christopher Nolan,Leonardo DiCaprio,58
3a6e28d6-b48f-44bc-87dd-e8e8b2fe621f,Barbie,Fantasy,1991,Tamil,India,180,45.02,182.13,8.9,1741981,Hulu,Christopher Nolan,Yash,64
33f1353f-9dc2-4a48-9272-2d8c0b9160f0,The Avengers,Sci-Fi,2001,Telugu,USA,185,74.29,2441.79,7.8,1421961,Disney+,Mani Ratnam,Robert Downey Jr.,97
fa4fca1e-9b66-4ae3-870b-8aee8d03af84,KGF Chapter 2,Adventure,1983,English,UK,101,204.3,1788.61,6.0,3976030,Amazon Prime,Mani Ratnam,Yash,44
adc86928-8dad-4a85-8359-96724eea67ba,Forrest Gump,Adventure,1977,Telugu,Canada,167,104.14,154.61,7.6,199798,HBO Max,James Cameron,Yash,45
91592b1b-dba6-4b31-bc37-f42c42fa3ba9,The Shawshank Redemption,Thriller,2006,English,UK,163,6.8,1187.27,8.4,927814,Disney+,James Cameron,Rajinikanth,100
851953d9-634f-496e-b4ca-2814d5551ad0,The Batman,Drama,1972,Telugu,UK,83,132.96,1624.76,9.2,3954182,Hulu,Mani Ratnam,Leonardo DiCaprio,79
f9d72f4d-4410-4861-b346-5416f526ed14,Baahubali: The Beginning,Adventure,2012,Hindi,USA,186,142.66,840.05,5.3,2112581,Disney+,Rajamouli,Tom Cruise,89
26745bc4-42ca-4079-8b15-9c3351b9dca2,3 Idiots,Sci-Fi,1983,Tamil,UK,180,120.69,1434.19,7.8,1641094,Amazon Prime,Anurag Kashyap,Tom Cruise,20
9f50536d-30ea-4b7e-b19d-11ea80f53d96,Baahubali: The Beginning,Drama,1978,English,USA,185,162.92,1993.9,6.6,4303280,Netflix,Mani Ratnam,Leonardo DiCaprio,98
2357c204-b344-4a99-a6c1-a7be43fadde5,RRR,Romance,2000,Hindi,Canada,148,17.65,1047.25,9.4,2890335,Disney+,Mani Ratnam,Rajinikanth,25
4ecbe02f-084d-4958-b3ce-c7c99007974c,Oppenheimer,Action,2017,Telugu,USA,98,130.86,445.78,7.4,2569530,Amazon Prime,Mani Ratnam,Yash,51
ebca2f5a-83b1-4046-8039-948bd707d1df,The Batman,Horror,2010,Hindi,USA,122,269.75,930.01,5.7,2223209,Amazon Prime,Anurag Kashyap,Robert Downey Jr.,90
e2b89063-9933-4131-979f-c38827a89142,Oppenheimer,Drama,1995,Telugu,India,129,263.92,1030.03,8.2,575788,Hulu,James Cameron,Shah Rukh Khan,33
d9f4a06d-96e1-4f2f-8578-467bcf442554,KGF Chapter 2,Adventure,1996,Telugu,UK,107,217.18,1546.45,7.6,1468878,Amazon Prime,Steven Spielberg,Yash,56
3b012cb8-290a-467d-a940-9e7b7515678b,Avatar,Fantasy,1970,English,Canada,127,4.91,808.47,9.0,1243717,Hulu,Christopher Nolan,Prabhas,83
7da457f3-0af7-4794-87c4-a609aee2c6e9,The Lion King,Sci-Fi,2008,Hindi,USA,129,129.48,310.03,8.0,3423576,Hulu,Anurag Kashyap,Robert Downey Jr.,11
444e0990-c2cb-4223-a6b0-99452df3a133,Gladiator,Adventure,1984,Hindi,UK,133,48.16,1061.14,6.3,3320311,Disney+,Christopher Nolan,Rajinikanth,15
c780ac14-d0bb-49b9-89e2-1619f5fcffe2,3 Idiots,Sci-Fi,1999,Tamil,India,81,106.5,35.33,7.1,187670,Netflix,Anurag Kashyap,Rajinikanth,42
65e1783d-648b-4a76-beb7-01c2a7a0a050,Barbie,Thriller,2009,Tamil,USA,188,242.21,2439.82,9.3,3068280,HBO Max,Christopher Nolan,Tom Cruise,41
ca9f7dae-3360-48b4-bd33-7fa50ee6139f,The Batman,Adventure,1977,English,Canada,131,82.65,2221.35,7.6,937650,Amazon Prime,Mani Ratnam,Tom Cruise,71
690903fc-cd56-4aa4-bdac-b5b21daab4de,RRR,Sci-Fi,1993,Telugu,India,108,10.07,211.73,8.8,2346786,Hulu,Mani Ratnam,Yash,33
61895784-3b84-41d1-b9f5-241068cb85e2,Oppenheimer,Action,2014,Telugu,USA,173,226.63,1026.93,8.9,2359298,Amazon Prime,Anurag Kashyap,Yash,92
0f2e662e-cbfe-4a9e-b39b-a329edbe11a5,Interstellar,Adventure,1971,Hindi,USA,119,232.93,1188.82,9.7,15220,Disney+,Christopher Nolan,Robert Downey Jr.,85
18d2138e-e52b-4f72-a904-c63b82f6d505,The Godfather,Adventure,2002,Tamil,India,173,273.84,1718.77,7.4,2258756,Netflix,James Cameron,Shah Rukh Khan,78
a1c1e7ab-6055-4475-b2e5-61bcfc83e589,The Dark Knight,Thriller,1998,Hindi,USA,142,100.32,1073.64,8.0,2177374,Amazon Prime,Rajamouli,Leonardo DiCaprio,48
977607c5-0662-453a-b6b5-71663f0dec31,Titanic,Sci-Fi,1985,English,USA,122,259.07,1205.83,7.0,743350,Netflix,Steven Spielberg,Leonardo DiCaprio,38
8d0c86ad-7014-4496-aecb-be3c09d33bf0,Joker,Thriller,1974,Tamil,India,144,293.18,1788.45,6.6,1857068,Amazon Prime,Christopher Nolan,Robert Downey Jr.,37
24b823b5-02f1-4411-b1e0-0fd80a09f754,Joker,Fantasy,1973,Hindi,Canada,125,148.82,1152.26,6.9,3937450,HBO Max,Christopher Nolan,Robert Downey Jr.,73
f2ba76e4-8180-4acc-8e6b-02ae3c4f8290,Gladiator,Adventure,1991,Telugu,USA,190,258.39,219.53,8.2,1520226,Netflix,Christopher Nolan,Prabhas,18
907bdc9d-915d-4473-8385-20cf7f3e3d9f,Barbie,Adventure,1990,Telugu,USA,156,84.5,1496.33,5.4,710848,Netflix,Christopher Nolan,Robert Downey Jr.,86
e4bc0b62-8e87-4ccd-8bd2-ae0782042743,The Shawshank Redemption,Romance,1999,English,UK,100,292.79,237.91,9.6,3036022,HBO Max,Mani Ratnam,Leonardo DiCaprio,88
fc6802e2-1021-4be6-87fb-5cd24e63646b,Inception,Fantasy,2005,Telugu,India,111,165.95,228.98,6.6,2770393,Netflix,Christopher Nolan,Prabhas,47
e8ff5d4b-cd08-4168-9964-35b3eb3d3b43,Barbie,Thriller,2016,Hindi,UK,102,160.63,1211.63,6.1,843033,Netflix,Mani Ratnam,Shah Rukh Khan,93
a4c9edfb-7625-4023-922c-bdbcbc907009,Avengers: Endgame,Horror,2003,Telugu,USA,165,160.99,2245.4,5.0,3700512,HBO Max,Anurag Kashyap,Leonardo DiCaprio,48
5ac330a6-3323-4d32-b1f0-0f66f70e0755,Interstellar,Adventure,2011,Hindi,UK,186,170.08,127.15,5.1,872249,Disney+,Anurag Kashyap,Leonardo DiCaprio,77
55fd9ac4-218c-4d6e-9b90-073951143e04,Joker,Sci-Fi,1983,Tamil,India,118,147.6,542.53,8.9,1461113,Netflix,Anurag Kashyap,Rajinikanth,42
8921f8fc-c3ad-4b63-858a-61d795c8fded,Fight Club,Action,2008,Tamil,USA,147,255.31,1123.45,6.0,2800382,HBO Max,Rajamouli,Rajinikanth,27
df760026-1ed7-46f7-a76e-5fa453f18b3c,The Godfather,Drama,1971,Telugu,India,185,133.96,1183.07,8.2,1979802,Netflix,Steven Spielberg,Yash,21
d36972e5-5831-4b68-9dcd-c0cd7ade9186,Titanic,Sci-Fi,2018,Telugu,UK,157,258.5,966.69,6.3,339751,Disney+,Christopher Nolan,Shah Rukh Khan,58
38dd53ea-c66c-4b6c-a56a-8e01926d6fb3,Interstellar,Romance,1984,English,UK,159,155.05,433.04,9.7,2683735,Hulu,Anurag Kashyap,Yash,61
7243ebcb-e6aa-47e4-bcf3-ccfd768a7937,Forrest Gump,Romance,1991,English,Canada,131,241.86,759.76,6.4,2471586,Hulu,Christopher Nolan,Tom Cruise,100
ff517eab-0d1a-4b0c-b07c-7df16de1f9b5,The Lion King,Thriller,1980,Telugu,UK,127,136.52,2395.7,8.8,3224476,Hulu,James Cameron,Yash,68
3bf95c4d-71a5-4ac0-ac9a-0181573eb622,KGF Chapter 2,Sci-Fi,2009,Tamil,Canada,164,33.79,669.97,8.6,3609629,HBO Max,Christopher Nolan,Prabhas,37
ef04252c-e155-42b7-9086-0245f7544fef,Baahubali: The Beginning,Horror,2020,English,Canada,155,79.31,361.26,5.8,3506862,HBO Max,Anurag Kashyap,Prabhas,82
cd221991-5e8b-4b9c-b612-20ea5a528d72,Oppenheimer,Adventure,1998,English,USA,173,67.9,780.18,8.5,9767,Disney+,Steven Spielberg,Prabhas,56
7a81fced-21f7-4911-9747-128f9f962b48,The Dark Knight,Romance,2023,Telugu,Canada,159,37.83,965.64,7.2,1871148,Amazon Prime,Rajamouli,Yash,76
ae6ea1a9-d1f3-43f8-8c86-9b9fce00b060,The Lion King,Adventure,1980,Hindi,USA,109,185.81,70.9,8.7,4170544,HBO Max,Christopher Nolan,Prabhas,60
41b94bd2-ecea-40fd-b40f-252f5a48afe8,The Matrix,Sci-Fi,1988,Hindi,UK,113,147.85,1833.98,5.3,821483,Disney+,James Cameron,Robert Downey Jr.,39
9b84800a-a749-4091-a5ed-47255786c6c9,Baahubali: The Beginning,Comedy,1995,Tamil,USA,110,85.28,1686.13,7.5,4259795,Hulu,James Cameron,Robert Downey Jr.,31
da6d1ec5-33bd-412e-9f75-66a5c79a917a,Oppenheimer,Adventure,2002,Tamil,India,87,119.37,789.53,8.9,2886186,Disney+,Anurag Kashyap,Prabhas,90
cca9e893-90f1-453f-970a-3517119df4a8,Baahubali: The Beginning,Fantasy,1970,Hindi,USA,173,284.2,2005.67,8.8,1007196,Amazon Prime,Christopher Nolan,Yash,44
a06375a5-459e-412d-a916-07dd01a59c84,Baahubali: The Beginning,Comedy,2008,Hindi,India,168,153.56,2057.11,7.3,4186881,HBO Max,Steven Spielberg,Robert Downey Jr.,61
ace713c7-7461-4bca-a926-71a310ff3416,Oppenheimer,Romance,1998,English,USA,96,163.51,561.5,7.2,131191,Netflix,Steven Spielberg,Prabhas,53
7293cade-4a46-40e4-b474-bae14386623c,Jurassic Park,Fantasy,2013,English,UK,122,220.25,62.59,7.2,2188536,Amazon Prime,Anurag Kashyap,Yash,97
7937e08a-2825-4a16-96e0-836feb00f1d0,Forrest Gump,Adventure,2017,Tamil,Canada,143,150.26,417.54,8.0,1297365,HBO Max,Anurag Kashyap,Shah Rukh Khan,68
